latitude,longitude,name,country,placeID,Rcuisine,location,cuisine
23.673150999642488,111.01630026207079,,,137991,,"{'lat': 23.673150999642488, 'lon': 111.01630026207079}","['Bar', 'Mexican', 'Italian']"
-37.523601366732066,175.18131034681846,,,137992,,"{'lat': -37.523601366732066, 'lon': 175.18131034681846}",['Cafeteria']
63.18941223910704,61.52123400351928,,,137993,,"{'lat': 63.18941223910704, 'lon': 61.52123400351928}","['French', 'Bakery']"
55.87829225296714,113.72157888088202,,,137994,,"{'lat': 55.87829225296714, 'lon': 113.72157888088202}","['Italian', 'Bakery']"
62.68376393701318,-131.47732424518142,,,137995,,"{'lat': 62.68376393701318, 'lon': -131.47732424518142}","['Italian', 'Seafood']"
81.85461580056321,-80.7033445664192,,,137996,,"{'lat': 81.85461580056321, 'lon': -80.7033445664192}","['Spanish', 'Bakery']"
14.071014381311215,33.039532161295966,,,137997,,"{'lat': 14.071014381311215, 'lon': 33.039532161295966}",['Mexican']
40.91357921837391,110.71454414493843,,,137998,,"{'lat': 40.91357921837391, 'lon': 110.71454414493843}","['Bar', 'Bakery', 'Cafeteria']"
70.78383167564431,98.98213315610826,,,137999,,"{'lat': 70.78383167564431, 'lon': 98.98213315610826}","['Mexican', 'Italian', 'Spanish']"
62.650280148933405,-144.4034368528756,,,138000,,"{'lat': 62.650280148933405, 'lon': -144.4034368528756}","['Mexican', 'Italian', 'Bar']"
33.45082708483231,107.14110930235302,,,138001,,"{'lat': 33.45082708483231, 'lon': 107.14110930235302}","['Spanish', 'Bakery', 'Mexican']"
60.99437634581466,160.806858187484,,,138002,,"{'lat': 60.99437634581466, 'lon': 160.806858187484}",['Seafood']
72.60392641707955,-119.47231364409129,,,138003,,"{'lat': 72.60392641707955, 'lon': -119.47231364409129}","['Mexican', 'Spanish', 'Fast_Food']"
-0.014285839021333402,26.36707241165351,,,138004,,"{'lat': -0.014285839021333402, 'lon': 26.36707241165351}","['Fast_Food', 'French']"
-3.7698933482916885,114.9366990962418,,,138005,,"{'lat': -3.7698933482916885, 'lon': 114.9366990962418}","['Cafeteria', 'Mexican', 'French']"
51.373993219546065,-69.47331570237797,,,138006,,"{'lat': 51.373993219546065, 'lon': -69.47331570237797}",['Cafeteria']
1.6632055885069406,99.01076066143833,,,138007,,"{'lat': 1.6632055885069406, 'lon': 99.01076066143833}",['Fast_Food']
56.99461065780666,-130.87797031235004,,,138008,,"{'lat': 56.99461065780666, 'lon': -130.87797031235004}","['Seafood', 'Bar']"
55.20962391437614,85.64148712735977,,,138009,,"{'lat': 55.20962391437614, 'lon': 85.64148712735977}",['Japanese']
-21.243143178810143,-60.07108064336005,,,138010,,"{'lat': -21.243143178810143, 'lon': -60.07108064336005}","['Mexican', 'Fast_Food']"
-21.14225281547347,-51.673105946223615,,,138011,,"{'lat': -21.14225281547347, 'lon': -51.673105946223615}",['French']
46.47164726276475,106.14680879714712,,,138012,,"{'lat': 46.47164726276475, 'lon': 106.14680879714712}","['Bar', 'Seafood', 'Italian']"
32.307766377512905,108.87048834840954,,,138013,,"{'lat': 32.307766377512905, 'lon': 108.87048834840954}",['Mexican']
53.446350288423474,-88.801444355426,,,138014,,"{'lat': 53.446350288423474, 'lon': -88.801444355426}",['Bakery']
79.37290275686044,16.454756510029625,,,138015,,"{'lat': 79.37290275686044, 'lon': 16.454756510029625}","['French', 'Bar']"
47.359284348585504,54.32285180663959,,,138016,,"{'lat': 47.359284348585504, 'lon': 54.32285180663959}",['Bar']
50.31327169715564,112.26155667347672,,,138017,,"{'lat': 50.31327169715564, 'lon': 112.26155667347672}","['Cafeteria', 'Italian', 'Japanese']"
58.79566795478223,-158.75001170497947,,,138018,,"{'lat': 58.79566795478223, 'lon': -158.75001170497947}","['Spanish', 'Japanese', 'Italian']"
39.041654994809264,-90.5401055214151,,,138019,,"{'lat': 39.041654994809264, 'lon': -90.5401055214151}",['Bakery']
-15.378680371351948,27.23039490211741,,,138020,,"{'lat': -15.378680371351948, 'lon': 27.23039490211741}","['Seafood', 'Spanish', 'Japanese']"
18.396079261614005,102.1450592011912,,,138021,,"{'lat': 18.396079261614005, 'lon': 102.1450592011912}",['French']
63.81850799286397,114.3314787521004,,,138022,,"{'lat': 63.81850799286397, 'lon': 114.3314787521004}",['Spanish']
44.08888394456132,15.62978956632702,,,138023,,"{'lat': 44.08888394456132, 'lon': 15.62978956632702}","['Italian', 'Japanese', 'Bar']"
46.31062863731627,136.52906376931128,,,138024,,"{'lat': 46.31062863731627, 'lon': 136.52906376931128}","['Seafood', 'Cafeteria', 'Spanish']"
62.48334584004775,75.48122714089138,,,138025,,"{'lat': 62.48334584004775, 'lon': 75.48122714089138}","['Bar', 'Japanese']"
29.494351956635285,28.85695625366236,,,138026,,"{'lat': 29.494351956635285, 'lon': 28.85695625366236}",['Bar']
63.734475476268656,-109.20432978886569,,,138027,,"{'lat': 63.734475476268656, 'lon': -109.20432978886569}",['Mexican']
62.746210713025945,159.928234383232,,,138028,,"{'lat': 62.746210713025945, 'lon': 159.928234383232}","['French', 'Cafeteria', 'Bakery']"
46.143461848807235,53.7905661554278,,,138029,,"{'lat': 46.143461848807235, 'lon': 53.7905661554278}","['Bar', 'Cafeteria', 'French']"
-21.65271049114724,-64.93778206152957,,,138030,,"{'lat': -21.65271049114724, 'lon': -64.93778206152957}",['Japanese']
53.64011485482587,48.96498254516399,,,138031,,"{'lat': 53.64011485482587, 'lon': 48.96498254516399}","['Spanish', 'Bar']"
16.745344958815366,96.32116819813376,,,138032,,"{'lat': 16.745344958815366, 'lon': 96.32116819813376}",['Bakery']
61.98763600203603,69.48985512746503,,,138033,,"{'lat': 61.98763600203603, 'lon': 69.48985512746503}","['Fast_Food', 'Japanese']"
-18.0155598436698,139.78922012726514,,,138034,,"{'lat': -18.0155598436698, 'lon': 139.78922012726514}","['Cafeteria', 'Bakery', 'Fast_Food']"
59.10052763671962,102.36110876458724,,,138035,,"{'lat': 59.10052763671962, 'lon': 102.36110876458724}","['Fast_Food', 'Seafood', 'Japanese']"
-7.041062708988207,143.33509705979122,,,138036,,"{'lat': -7.041062708988207, 'lon': 143.33509705979122}",['Italian']
-20.691499267243167,130.645313216254,,,138037,,"{'lat': -20.691499267243167, 'lon': 130.645313216254}","['Seafood', 'Cafeteria']"
1.6334005889721652,27.327432957005414,,,138038,,"{'lat': 1.6334005889721652, 'lon': 27.327432957005414}","['Mexican', 'Bar', 'Japanese']"
74.62240466987677,59.16949395661024,,,138039,,"{'lat': 74.62240466987677, 'lon': 59.16949395661024}","['Spanish', 'French', 'Fast_Food']"
23.838111359522017,78.78609653631338,,,138040,,"{'lat': 23.838111359522017, 'lon': 78.78609653631338}","['Bakery', 'Spanish', 'Cafeteria']"
69.08317935839708,-37.01704372664733,,,138041,,"{'lat': 69.08317935839708, 'lon': -37.01704372664733}","['Mexican', 'Fast_Food']"
19.518009842742458,83.49013829149953,,,138042,,"{'lat': 19.518009842742458, 'lon': 83.49013829149953}","['Bar', 'French']"
34.63931626232649,62.390937740305674,,,138043,,"{'lat': 34.63931626232649, 'lon': 62.390937740305674}","['Bar', 'Bakery']"
48.63965361323707,74.06005503691947,,,138044,,"{'lat': 48.63965361323707, 'lon': 74.06005503691947}","['Seafood', 'Bakery']"
48.76344075897268,8.708607168638906,,,138045,,"{'lat': 48.76344075897268, 'lon': 8.708607168638906}",['Cafeteria']
69.63873893863177,100.3229046202618,,,138046,,"{'lat': 69.63873893863177, 'lon': 100.3229046202618}","['Mexican', 'Fast_Food']"
40.08734093394901,83.12968239295611,,,138047,,"{'lat': 40.08734093394901, 'lon': 83.12968239295611}","['Spanish', 'Italian', 'Cafeteria']"
30.066773459842523,-4.083961412156867,,,138048,,"{'lat': 30.066773459842523, 'lon': -4.083961412156867}",['Bar']
-25.617841960608892,152.17243693872905,,,138049,,"{'lat': -25.617841960608892, 'lon': 152.17243693872905}",['Mexican']
9.320388552270032,46.33294239301205,,,138050,,"{'lat': 9.320388552270032, 'lon': 46.33294239301205}",['Seafood']
-32.80526753677202,-65.99230267117795,,,138051,,"{'lat': -32.80526753677202, 'lon': -65.99230267117795}",['Spanish']
24.957063576707696,5.118138777867642,,,138052,,"{'lat': 24.957063576707696, 'lon': 5.118138777867642}",['Bar']
-8.395059530090094,-78.90523288247392,,,138053,,"{'lat': -8.395059530090094, 'lon': -78.90523288247392}",['Bakery']
31.1909533167953,121.56558763936698,,,138054,,"{'lat': 31.1909533167953, 'lon': 121.56558763936698}","['Japanese', 'Seafood']"
-11.667182213426315,34.080440092056165,,,138055,,"{'lat': -11.667182213426315, 'lon': 34.080440092056165}","['French', 'Bakery', 'Cafeteria']"
-13.358927128070746,-53.704999795524884,,,138056,,"{'lat': -13.358927128070746, 'lon': -53.704999795524884}",['Fast_Food']
1.8725407533990293,-65.42569349364382,,,138057,,"{'lat': 1.8725407533990293, 'lon': -65.42569349364382}","['Italian', 'French']"
47.141164883593916,10.041322215381143,,,138058,,"{'lat': 47.141164883593916, 'lon': 10.041322215381143}","['Japanese', 'Mexican']"
-32.37456839465089,28.07929058219861,,,138059,,"{'lat': -32.37456839465089, 'lon': 28.07929058219861}","['French', 'Japanese']"
46.38772808252389,135.0806032283375,,,138060,,"{'lat': 46.38772808252389, 'lon': 135.0806032283375}",['Bar']
5.207374243272852,-54.932824621100565,,,138061,,"{'lat': 5.207374243272852, 'lon': -54.932824621100565}",['Italian']
48.23621285177268,-83.03596937634106,,,138062,,"{'lat': 48.23621285177268, 'lon': -83.03596937634106}","['Cafeteria', 'Fast_Food']"
51.6489545107015,42.35072101032404,,,138063,,"{'lat': 51.6489545107015, 'lon': 42.35072101032404}","['Seafood', 'Mexican', 'Japanese']"
-17.92164994487662,20.021839277896134,,,138064,,"{'lat': -17.92164994487662, 'lon': 20.021839277896134}",['Cafeteria']
1.7148248476735688,37.7273538571109,,,138065,,"{'lat': 1.7148248476735688, 'lon': 37.7273538571109}","['Bakery', 'Seafood', 'Cafeteria']"
64.8130733449943,-105.81901924816046,,,138066,,"{'lat': 64.8130733449943, 'lon': -105.81901924816046}",['Bakery']
42.569584970532745,-2.098053983981231,,,138067,,"{'lat': 42.569584970532745, 'lon': -2.098053983981231}","['Spanish', 'Bar']"
64.78918251837374,-69.86508418106534,,,138068,,"{'lat': 64.78918251837374, 'lon': -69.86508418106534}","['Cafeteria', 'Mexican']"
30.647591528053425,115.44242074006087,,,138069,,"{'lat': 30.647591528053425, 'lon': 115.44242074006087}","['Fast_Food', 'Seafood', 'Cafeteria']"
72.88992092042281,-42.99329608339772,,,138070,,"{'lat': 72.88992092042281, 'lon': -42.99329608339772}",['French']
50.12232682650574,13.056589852019215,,,138071,,"{'lat': 50.12232682650574, 'lon': 13.056589852019215}","['French', 'Cafeteria', 'Mexican']"
66.29857287341227,45.830284201296024,,,138072,,"{'lat': 66.29857287341227, 'lon': 45.830284201296024}","['Bakery', 'Spanish']"
-3.4873476874267553,-80.20533998918451,,,138073,,"{'lat': -3.4873476874267553, 'lon': -80.20533998918451}","['French', 'Bar']"
77.47975425272227,-60.42292861358938,,,138074,,"{'lat': 77.47975425272227, 'lon': -60.42292861358938}","['Seafood', 'French', 'Fast_Food']"
45.395084801752475,130.08996728587198,,,138075,,"{'lat': 45.395084801752475, 'lon': 130.08996728587198}","['Italian', 'Cafeteria']"
34.094222210544785,93.38336377213562,,,138076,,"{'lat': 34.094222210544785, 'lon': 93.38336377213562}","['Japanese', 'Fast_Food']"
58.33606791192011,32.91259248183289,,,138077,,"{'lat': 58.33606791192011, 'lon': 32.91259248183289}","['French', 'Bar', 'Cafeteria']"
39.25163765540597,72.211021979939,,,138078,,"{'lat': 39.25163765540597, 'lon': 72.211021979939}","['Bar', 'Fast_Food', 'Cafeteria']"
35.13094865603391,-84.33312905084085,,,138079,,"{'lat': 35.13094865603391, 'lon': -84.33312905084085}",['Japanese']
30.0492807176538,-105.1510905512715,,,138080,,"{'lat': 30.0492807176538, 'lon': -105.1510905512715}","['Bakery', 'Fast_Food']"
24.10464687769901,78.47265188194007,,,138081,,"{'lat': 24.10464687769901, 'lon': 78.47265188194007}",['French']
-26.569471345562768,19.32533505852726,,,138082,,"{'lat': -26.569471345562768, 'lon': 19.32533505852726}","['Fast_Food', 'Bakery', 'Italian']"
67.48674764781993,19.23706504770891,,,138083,,"{'lat': 67.48674764781993, 'lon': 19.23706504770891}",['Cafeteria']
66.58465045240028,108.45917183303601,,,138084,,"{'lat': 66.58465045240028, 'lon': 108.45917183303601}","['Italian', 'Seafood']"
65.01401773222219,-116.58636122489479,,,138085,,"{'lat': 65.01401773222219, 'lon': -116.58636122489479}","['Fast_Food', 'Bakery']"
-15.865405666953649,-45.73536806240625,,,138086,,"{'lat': -15.865405666953649, 'lon': -45.73536806240625}",['Bakery']
45.166537999248874,6.487002769255071,,,138087,,"{'lat': 45.166537999248874, 'lon': 6.487002769255071}","['Fast_Food', 'Seafood', 'French']"
30.59874103386926,0.9383344219753553,,,138088,,"{'lat': 30.59874103386926, 'lon': 0.9383344219753553}","['Italian', 'Japanese', 'Bakery']"
24.457103850377777,54.3649121419227,,,138089,,"{'lat': 24.457103850377777, 'lon': 54.3649121419227}",['Fast_Food']
45.41354929495469,116.97266478272297,,,138090,,"{'lat': 45.41354929495469, 'lon': 116.97266478272297}","['Fast_Food', 'Italian']"
-14.329088971477944,-54.85849655787237,,,138091,,"{'lat': -14.329088971477944, 'lon': -54.85849655787237}",['Spanish']
67.73825827425405,-133.94258618169454,,,138092,,"{'lat': 67.73825827425405, 'lon': -133.94258618169454}","['Bakery', 'Seafood']"
81.16735165370386,-54.47335770214006,,,138093,,"{'lat': 81.16735165370386, 'lon': -54.47335770214006}","['Bar', 'Fast_Food']"
36.479921781477145,68.09241144476854,,,138094,,"{'lat': 36.479921781477145, 'lon': 68.09241144476854}","['Spanish', 'Italian', 'Bar']"
73.19158066610919,112.8907451744281,,,138095,,"{'lat': 73.19158066610919, 'lon': 112.8907451744281}","['Italian', 'Bar']"
10.662737523400935,-8.836801556377338,,,138096,,"{'lat': 10.662737523400935, 'lon': -8.836801556377338}","['Mexican', 'Bakery', 'Italian']"
75.74005974550727,-116.17907699533019,,,138097,,"{'lat': 75.74005974550727, 'lon': -116.17907699533019}",['Bakery']
59.369220513719156,123.20880264866281,,,138098,,"{'lat': 59.369220513719156, 'lon': 123.20880264866281}","['French', 'Fast_Food']"
53.018081727654305,40.85540100088343,,,138099,,"{'lat': 53.018081727654305, 'lon': 40.85540100088343}","['Bakery', 'Cafeteria', 'Spanish']"
65.8382929214357,-92.23103615968287,,,138100,,"{'lat': 65.8382929214357, 'lon': -92.23103615968287}","['Seafood', 'Fast_Food', 'Bar']"
-5.319195118138239,28.52251693874817,,,138101,,"{'lat': -5.319195118138239, 'lon': 28.52251693874817}",['Bakery']
39.271877033666925,76.96398742099575,,,138102,,"{'lat': 39.271877033666925, 'lon': 76.96398742099575}",['Fast_Food']
12.020851495055751,31.431735623950345,,,138103,,"{'lat': 12.020851495055751, 'lon': 31.431735623950345}",['Cafeteria']
43.839994322034116,-84.17231382428024,,,138104,,"{'lat': 43.839994322034116, 'lon': -84.17231382428024}",['Bar']
43.27782865104302,68.50272646849504,,,138105,,"{'lat': 43.27782865104302, 'lon': 68.50272646849504}","['Japanese', 'Fast_Food', 'Bar']"
31.049487958565166,117.056278847702,,,138106,,"{'lat': 31.049487958565166, 'lon': 117.056278847702}","['Cafeteria', 'Bakery']"
31.855204914689836,-105.60600324457889,,,138107,,"{'lat': 31.855204914689836, 'lon': -105.60600324457889}",['Japanese']
26.185347715210142,-107.80004619746775,,,138108,,"{'lat': 26.185347715210142, 'lon': -107.80004619746775}","['Japanese', 'Spanish']"
68.36992930996772,-122.35961065981576,,,138109,,"{'lat': 68.36992930996772, 'lon': -122.35961065981576}","['Italian', 'Bar', 'French']"
35.790308044599016,-0.6817021824449796,,,138110,,"{'lat': 35.790308044599016, 'lon': -0.6817021824449796}","['Spanish', 'Italian', 'Bakery']"
-20.40667074636412,126.8904190678366,,,138111,,"{'lat': -20.40667074636412, 'lon': 126.8904190678366}","['Bar', 'Mexican', 'Italian']"
18.748385710102113,96.1769856698885,,,138112,,"{'lat': 18.748385710102113, 'lon': 96.1769856698885}","['Japanese', 'Mexican']"
-12.529312086576013,135.00818634045248,,,138113,,"{'lat': -12.529312086576013, 'lon': 135.00818634045248}",['Bakery']
17.429406283725683,78.7338774714508,,,138114,,"{'lat': 17.429406283725683, 'lon': 78.7338774714508}","['Japanese', 'Cafeteria', 'French']"
50.51458806240113,135.00745081785107,,,138115,,"{'lat': 50.51458806240113, 'lon': 135.00745081785107}","['Mexican', 'Italian']"
78.52525404491473,-47.79057670110711,,,138116,,"{'lat': 78.52525404491473, 'lon': -47.79057670110711}","['Spanish', 'Fast_Food', 'Mexican']"
-1.19433653334098,26.3046953422606,,,138117,,"{'lat': -1.19433653334098, 'lon': 26.3046953422606}",['Bakery']
57.80373436813234,-94.46902513537576,,,138118,,"{'lat': 57.80373436813234, 'lon': -94.46902513537576}",['Fast_Food']
61.64224249832817,55.53706877388194,,,138119,,"{'lat': 61.64224249832817, 'lon': 55.53706877388194}","['Spanish', 'Japanese', 'Bakery']"
57.44525840909438,43.300439017034904,,,138120,,"{'lat': 57.44525840909438, 'lon': 43.300439017034904}",['French']
62.311951431110444,147.0179790711564,,,138121,,"{'lat': 62.311951431110444, 'lon': 147.0179790711564}","['Mexican', 'Italian']"
49.72495630677558,-100.037227266979,,,138122,,"{'lat': 49.72495630677558, 'lon': -100.037227266979}","['Bakery', 'Italian']"
45.204226820994165,-66.84431170380678,,,138123,,"{'lat': 45.204226820994165, 'lon': -66.84431170380678}","['Bakery', 'Japanese']"
53.12803638603778,136.32776204127697,,,138124,,"{'lat': 53.12803638603778, 'lon': 136.32776204127697}","['Bar', 'Seafood']"
41.860340781859335,100.99474786184464,,,138125,,"{'lat': 41.860340781859335, 'lon': 100.99474786184464}","['Japanese', 'Italian']"
-32.0289460376997,23.57435798745675,,,138126,,"{'lat': -32.0289460376997, 'lon': 23.57435798745675}",['Spanish']
-17.583606845531015,-52.7481255063247,,,138127,,"{'lat': -17.583606845531015, 'lon': -52.7481255063247}","['Seafood', 'Cafeteria', 'Spanish']"
3.666926289974832,9.527442443366766,,,138128,,"{'lat': 3.666926289974832, 'lon': 9.527442443366766}","['Fast_Food', 'Japanese']"
24.986998944023256,23.60111600721612,,,138129,,"{'lat': 24.986998944023256, 'lon': 23.60111600721612}",['French']
40.9764826502597,37.28667439403199,,,138130,,"{'lat': 40.9764826502597, 'lon': 37.28667439403199}","['Bar', 'Fast_Food', 'French']"
45.57747626220009,117.97930819456008,,,138131,,"{'lat': 45.57747626220009, 'lon': 117.97930819456008}","['Mexican', 'Bar', 'French']"
59.894407254260116,35.524010846821824,,,138132,,"{'lat': 59.894407254260116, 'lon': 35.524010846821824}","['Bakery', 'Mexican', 'Italian']"
-21.799091460667967,22.39172341530187,,,138133,,"{'lat': -21.799091460667967, 'lon': 22.39172341530187}",['Seafood']
24.458532100126632,-7.9162138157552135,,,138134,,"{'lat': 24.458532100126632, 'lon': -7.9162138157552135}","['Italian', 'Cafeteria', 'Spanish']"
67.06380148300947,90.14814841393314,,,138135,,"{'lat': 67.06380148300947, 'lon': 90.14814841393314}","['Bar', 'Italian', 'Fast_Food']"
25.16794551787524,24.032530082259854,,,138136,,"{'lat': 25.16794551787524, 'lon': 24.032530082259854}",['Fast_Food']
-18.497855332800526,24.693136041109398,,,138137,,"{'lat': -18.497855332800526, 'lon': 24.693136041109398}","['Spanish', 'Cafeteria']"
70.5051818733941,97.47721505506507,,,138138,,"{'lat': 70.5051818733941, 'lon': 97.47721505506507}","['Japanese', 'Spanish']"
-29.28911498557008,121.84314403014673,,,138139,,"{'lat': -29.28911498557008, 'lon': 121.84314403014673}","['Japanese', 'Spanish']"
51.042221432570216,-115.61779705717862,,,138140,,"{'lat': 51.042221432570216, 'lon': -115.61779705717862}","['Japanese', 'Cafeteria', 'French']"
15.669977522544542,100.02588347143791,,,138141,,"{'lat': 15.669977522544542, 'lon': 100.02588347143791}","['Bakery', 'Italian', 'Japanese']"
50.55700699540293,143.4783176625662,,,138142,,"{'lat': 50.55700699540293, 'lon': 143.4783176625662}",['Japanese']
-2.3385813606642856,113.43769169308234,,,138143,,"{'lat': -2.3385813606642856, 'lon': 113.43769169308234}",['Mexican']
61.1916069285204,42.61478446054841,,,138144,,"{'lat': 61.1916069285204, 'lon': 42.61478446054841}","['Italian', 'Japanese', 'Seafood']"
-32.68484698635319,-62.753013543446116,,,138145,,"{'lat': -32.68484698635319, 'lon': -62.753013543446116}","['Spanish', 'Italian', 'Seafood']"
-12.025128303112169,39.13458819704593,,,138146,,"{'lat': -12.025128303112169, 'lon': 39.13458819704593}","['Bar', 'Seafood']"
-39.24895336606602,-70.27449970277358,,,138147,,"{'lat': -39.24895336606602, 'lon': -70.27449970277358}","['Spanish', 'Mexican']"
-10.259320218376473,21.268651751724178,,,138148,,"{'lat': -10.259320218376473, 'lon': 21.268651751724178}","['Spanish', 'Seafood']"
33.17370600959882,-88.16552231100398,,,138149,,"{'lat': 33.17370600959882, 'lon': -88.16552231100398}","['Italian', 'Japanese', 'French']"
63.07382207024652,12.485772150781997,,,138150,,"{'lat': 63.07382207024652, 'lon': 12.485772150781997}",['French']
51.783883566276245,52.14432608916758,,,138151,,"{'lat': 51.783883566276245, 'lon': 52.14432608916758}",['Spanish']
-14.639438985754147,36.25071122275361,,,138152,,"{'lat': -14.639438985754147, 'lon': 36.25071122275361}","['French', 'Spanish', 'Cafeteria']"
33.54894854403017,-112.50483985171867,,,138153,,"{'lat': 33.54894854403017, 'lon': -112.50483985171867}","['Mexican', 'Italian', 'Spanish']"
58.415542539561415,138.58777556114597,,,138154,,"{'lat': 58.415542539561415, 'lon': 138.58777556114597}","['Spanish', 'Bar']"
47.850801389698645,37.56125214615625,,,138155,,"{'lat': 47.850801389698645, 'lon': 37.56125214615625}","['Spanish', 'Seafood']"
59.93093309866089,57.38193545941246,,,138156,,"{'lat': 59.93093309866089, 'lon': 57.38193545941246}","['Italian', 'Japanese']"
66.55371905021433,-46.51399230794033,,,138157,,"{'lat': 66.55371905021433, 'lon': -46.51399230794033}","['Japanese', 'Mexican', 'Cafeteria']"
56.79099295463206,-121.4679914761156,,,138158,,"{'lat': 56.79099295463206, 'lon': -121.4679914761156}",['Fast_Food']
55.98601115338896,56.318867768929806,,,138159,,"{'lat': 55.98601115338896, 'lon': 56.318867768929806}","['French', 'Mexican']"
57.92288201564946,-119.64976829196715,,,138160,,"{'lat': 57.92288201564946, 'lon': -119.64976829196715}",['Seafood']
72.60290571433134,127.93117116836981,,,138161,,"{'lat': 72.60290571433134, 'lon': 127.93117116836981}",['Japanese']
28.942485171467595,16.61051684174882,,,138162,,"{'lat': 28.942485171467595, 'lon': 16.61051684174882}",['Bakery']
7.463506615039165,-8.830677968447873,,,138163,,"{'lat': 7.463506615039165, 'lon': -8.830677968447873}",['Fast_Food']
23.052068936139335,44.96288649812547,,,138164,,"{'lat': 23.052068936139335, 'lon': 44.96288649812547}",['French']
51.120223699110184,-81.6119973709041,,,138165,,"{'lat': 51.120223699110184, 'lon': -81.6119973709041}","['Spanish', 'Cafeteria']"
60.8305978857603,-45.11055619040073,,,138166,,"{'lat': 60.8305978857603, 'lon': -45.11055619040073}","['Bar', 'Spanish']"
35.968184364791284,37.15902693157332,,,138167,,"{'lat': 35.968184364791284, 'lon': 37.15902693157332}",['French']
61.302755741536316,118.61847531873656,,,138168,,"{'lat': 61.302755741536316, 'lon': 118.61847531873656}",['Cafeteria']
-26.893487064622462,118.19926697774525,,,138169,,"{'lat': -26.893487064622462, 'lon': 118.19926697774525}",['Bar']
-15.212656963567099,33.23960203199778,,,138170,,"{'lat': -15.212656963567099, 'lon': 33.23960203199778}","['French', 'Mexican']"
38.06096595642386,139.5151103942428,,,138171,,"{'lat': 38.06096595642386, 'lon': 139.5151103942428}","['Mexican', 'Bakery']"
-3.552363840066569,-56.348184228941705,,,138172,,"{'lat': -3.552363840066569, 'lon': -56.348184228941705}","['Bar', 'Italian', 'French']"
53.60056508537568,-104.25634425260478,,,138173,,"{'lat': 53.60056508537568, 'lon': -104.25634425260478}","['Fast_Food', 'Mexican']"
-14.872894322383615,-57.38185399721044,,,138174,,"{'lat': -14.872894322383615, 'lon': -57.38185399721044}","['Mexican', 'Japanese']"
33.50290557980381,116.60313260835977,,,138175,,"{'lat': 33.50290557980381, 'lon': 116.60313260835977}",['Seafood']
73.68339433805306,-28.732677903478532,,,138176,,"{'lat': 73.68339433805306, 'lon': -28.732677903478532}","['Fast_Food', 'Mexican', 'Italian']"
-0.41757288500575385,23.562294960216406,,,138177,,"{'lat': -0.41757288500575385, 'lon': 23.562294960216406}",['Spanish']
59.409367833510345,38.26995788517456,,,138178,,"{'lat': 59.409367833510345, 'lon': 38.26995788517456}",['Bar']
20.857814837665344,-6.509120620948153,,,138179,,"{'lat': 20.857814837665344, 'lon': -6.509120620948153}","['Fast_Food', 'French', 'Bakery']"
7.025217609874332,22.19275422794061,,,138180,,"{'lat': 7.025217609874332, 'lon': 22.19275422794061}",['Cafeteria']
68.68725999214635,85.75456983493018,,,138181,,"{'lat': 68.68725999214635, 'lon': 85.75456983493018}","['Japanese', 'French']"
24.354763311828506,84.98517971664307,,,138182,,"{'lat': 24.354763311828506, 'lon': 84.98517971664307}",['Italian']
-41.926071824335594,-68.22374183934922,,,138183,,"{'lat': -41.926071824335594, 'lon': -68.22374183934922}","['Mexican', 'Seafood']"
-8.73908796923098,13.156051895632487,,,138184,,"{'lat': -8.73908796923098, 'lon': 13.156051895632487}","['Italian', 'Spanish']"
6.997136474597667,-61.060554620455335,,,138185,,"{'lat': 6.997136474597667, 'lon': -61.060554620455335}","['Fast_Food', 'Japanese', 'Bar']"
51.4714453840307,75.69935819229218,,,138186,,"{'lat': 51.4714453840307, 'lon': 75.69935819229218}","['French', 'Japanese', 'Bar']"
-21.427900925352027,-69.4679709416009,,,138187,,"{'lat': -21.427900925352027, 'lon': -69.4679709416009}","['Mexican', 'Italian']"
53.733868804735636,58.55614427323019,,,138188,,"{'lat': 53.733868804735636, 'lon': 58.55614427323019}","['Mexican', 'Bar', 'Italian']"
-25.29074705084726,143.6069594884982,,,138189,,"{'lat': -25.29074705084726, 'lon': 143.6069594884982}","['Cafeteria', 'Bakery']"
40.11800982643301,96.64257948886024,,,138190,,"{'lat': 40.11800982643301, 'lon': 96.64257948886024}","['Italian', 'Spanish', 'Japanese']"
42.318921750303815,44.59159101384819,,,138191,,"{'lat': 42.318921750303815, 'lon': 44.59159101384819}",['Spanish']
55.9019248430555,74.92566324964102,,,138192,,"{'lat': 55.9019248430555, 'lon': 74.92566324964102}","['Fast_Food', 'Cafeteria', 'Mexican']"
25.327085990884683,-10.131021919812099,,,138193,,"{'lat': 25.327085990884683, 'lon': -10.131021919812099}",['French']
9.03326573148533,-78.85324326259682,,,138194,,"{'lat': 9.03326573148533, 'lon': -78.85324326259682}","['Bakery', 'Mexican', 'Bar']"
22.342902351319808,32.249409710099286,,,138195,,"{'lat': 22.342902351319808, 'lon': 32.249409710099286}","['Japanese', 'Seafood']"
-20.570874629945614,34.38486706330556,,,138196,,"{'lat': -20.570874629945614, 'lon': 34.38486706330556}","['Spanish', 'Italian', 'Bar']"
62.433325253686704,27.356680359188516,,,138197,,"{'lat': 62.433325253686704, 'lon': 27.356680359188516}","['Bakery', 'Japanese', 'Bar']"
21.61956312979278,75.70446954103471,,,138198,,"{'lat': 21.61956312979278, 'lon': 75.70446954103471}",['Bar']
